review_id,condition_id,model,model_label,mode,mode_label,question_id,question,category,language,params_b,family,wall_seconds,gpt_human_quality_score,deepseek_human_quality_score,ensemble_human_quality_score,score_abs_diff_mean,score_exact_agreement_count,primary_failure_tag_agreement,gpt_answer_acceptance,gpt_readability,gpt_citation_usefulness,gpt_over_answering_risk,gpt_primary_failure_tag,gpt_secondary_failure_tag,gpt_notes,deepseek_answer_acceptance,deepseek_readability,deepseek_citation_usefulness,deepseek_over_answering_risk,deepseek_primary_failure_tag,deepseek_secondary_failure_tag,deepseek_notes,ensemble_answer_acceptance,ensemble_readability,ensemble_citation_usefulness,ensemble_over_answering_risk,ensemble_clean_pass,two_judge_unanimous_clean_pass,blocking_bad_case,blocking_reasons
s30_review_0282,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_021,What are the mandatory courses I need to take after coming to ICU?,curriculum,en,2.0,Gemma 4,7.639,0.625,0.5,0.5625,0.25,3,False,1.0,1.0,2.0,1.0,language_or_format_failure,over_answering,Wrong language and incomplete or over-specific requirements.,1.0,1.0,1.0,1.0,missing_key_condition,evidence_insufficient,"The answer omits the PE requirement and the JLP option for 9月入学, and assumes the user is a 4月入学 student without clarifying the admissions route dependency.",1.0,1.0,1.5,1.0,False,False,False,
s30_review_0283,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,2.0,Gemma 4,0.534,0.5,0.5,0.5,0.0,4,False,0.0,2.0,0.0,0.0,missing_key_condition,evidence_insufficient,Fails to identify the mandatory course and has no citations.,0.0,2.0,0.0,0.0,retrieval_miss,none,"The answer correctly states the evidence lacks the required information, but it fails to provide the mandatory course (Introduction to Christianity) that is present in the retrieved evidence [4].",0.0,2.0,0.0,0.0,False,False,True,gpt_acceptance_0; deepseek_acceptance_0
s30_review_0284,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_022,What is the mandatory course I need to take after entering ICU?,curriculum,en,2.0,Gemma 4,7.259,0.375,0.375,0.375,1.0,1,False,0.0,2.0,1.0,2.0,unsupported_claim,missing_key_condition,Focuses on wrong or reversed language-program claims.,0.0,1.0,0.0,0.0,missing_key_condition,citation_mismatch,"The answer incorrectly states the mandatory course is a language program, missing the key required course 'Introduction to Christianity' and misinterpreting the evidence about language requirements.",0.0,1.5,0.5,1.0,False,False,True,gpt_acceptance_0; deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0285,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,2.0,Gemma 4,4.03,0.75,0.75,0.75,0.5,2,True,1.0,2.0,2.0,1.0,missing_key_condition,over_answering,Covers PE only and adds conditional teacher-certification detail.,1.0,2.0,1.0,0.0,missing_key_condition,none,保健体育の必修科目は正しく引用しているが、入学区分による必修語学（ELA/JLP）の条件を欠いており、質問の「必ず履修しなければならない科目」の全体像を示せていない。,1.0,2.0,1.5,0.5,False,False,False,
s30_review_0286,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_023,ICUに入学した後、必ず履修しなければならない科目は何ですか？どの公式ページを見るべきですか？,curriculum,ja,2.0,Gemma 4,7.613,0.875,0.75,0.8125,0.25,3,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Covers PE/Health but omits language requirements and the insufficiency caveat.,1.0,2.0,1.0,0.0,missing_key_condition,none,回答は保健体育の必修科目のみを挙げており、語学必修（ELA/JLP）や他の必修科目に言及していないため、質問の「必ず履修しなければならない科目」の全体像を欠いている。,1.0,2.0,1.5,0.0,False,False,False,
s30_review_0287,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,2.0,Gemma 4,3.004,0.5,0.625,0.5625,0.25,3,False,1.0,1.0,1.0,1.0,language_or_format_failure,unsupported_claim,Answers in English and wrongly points to Career Support Office for the official page.,1.0,1.0,1.0,0.0,citation_mismatch,none,"The answer correctly lists the physical education requirements but cites an irrelevant page (Career Support Office) for further details, and fails to mention the official Physical Education page or broader graduation requirements as suggested by the reference.",1.0,1.0,1.0,0.5,False,False,False,
s30_review_0288,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_024,进入ICU以后必须修哪些课程？我应该看哪个官方页面？,curriculum,zh,2.0,Gemma 4,8.632,0.625,0.75,0.6875,0.25,3,False,1.0,1.0,2.0,1.0,language_or_format_failure,missing_key_condition,Answers in Japanese to a Chinese question and omits the evidence limitation.,1.0,2.0,2.0,1.0,missing_key_condition,none,"The answer correctly lists the physical education requirements but fails to clarify that the retrieved evidence only covers health/PE courses, not all ICU required courses, which could mislead the student into thinking this is the complete list.",1.0,1.5,2.0,1.0,False,False,False,
s30_review_0289,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,2.0,Gemma 4,0.509,0.625,0.25,0.4375,0.75,1,False,1.0,1.0,1.0,0.0,missing_key_condition,language_or_format_failure,Cautious but in English and omits the available AI-policy guidance.,0.0,0.0,0.0,0.0,language_or_format_failure,retrieval_miss,"The answer is in English while the question is in Japanese, making it unusable for the student; it also fails to provide any useful information from the retrieved evidence.",0.5,0.5,0.5,0.0,False,False,True,deepseek_acceptance_0; ensemble_quality_below_0.50
s30_review_0290,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_025,大学の卒論にチャットGPTを使っても大丈夫ですか？,policy,ja,2.0,Gemma 4,10.366,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Covers the key ICU academic-integrity limits for generative AI use.,2.0,2.0,2.0,0.0,none,none,回答はICUの方針に基づき、生成AIの使用可否と剽窃のリスクを明確に説明しており、引用も適切で安全かつ有用です。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0291,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,2.0,Gemma 4,0.218,0.75,0.375,0.5625,0.75,1,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Fails to report the explicit senior-thesis generative-AI rule.,0.0,1.0,0.0,0.0,retrieval_miss,evidence_insufficient,"The model answer fails to use the available evidence (passage [5] explicitly states the policy) and incorrectly claims evidence is insufficient, making it misleading and unusable.",0.5,1.5,0.5,0.0,False,False,True,deepseek_acceptance_0
s30_review_0292,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_026,Can I use ChatGPT for my senior thesis at ICU?,policy,en,2.0,Gemma 4,10.256,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,States the unauthorized/unspecified generative-AI rule and E-grade consequence.,2.0,2.0,2.0,0.0,none,none,"The answer# The answer is clear, accurate, and directly supported by the provided evidence, with no over-answering or missing key conditions.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0293,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,2.0,Gemma 4,4.19,0.75,0.75,0.75,0.0,4,True,1.0,1.0,2.0,0.0,language_or_format_failure,none,"Answers in Korean to a Chinese question, though the policy content is mostly correct.",1.0,1.0,2.0,0.0,language_or_format_failure,none,回答は韓国語で書かれており、中国語の質問に対して不適切な言語であるが、内容は証拠に基づいており部分的に有用である。,1.0,1.0,2.0,0.0,False,False,False,
s30_review_0294,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_027,我可以在ICU的毕业论文里使用ChatGPT吗？如果资料不够，请明确告诉我。,policy,zh,2.0,Gemma 4,12.96,0.875,1.0,0.9375,0.25,3,False,2.0,1.0,2.0,0.0,verbose_low_quality,none,Correct but lengthy and broader than needed.,2.0,2.0,2.0,0.0,none,none,答案准确引用了ICU政策，明确禁止未经授权的生成式AI使用，并解释了后果和理由，完全符合检索证据。,2.0,1.5,2.0,0.0,True,False,False,
s30_review_0295,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,2.0,Gemma 4,7.136,0.875,0.875,0.875,0.5,2,False,2.0,1.0,2.0,0.0,verbose_low_quality,none,Lists the right retrieved courses but includes excessive raw course-record detail.,1.0,2.0,2.0,0.0,missing_key_condition,none,"# 鏑木先生が担当している授業は、検索資料から確認できる3科目（Robotics, Operating Systems, Quantum Information Science）を正しく列挙しているが、参考回答に含まれるNumerical Methods in ScienceとN2: Multimedia Communication Literacyが欠落しており不完全である。",1.5,1.5,2.0,0.0,True,False,False,
s30_review_0296,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_028,鏑木先生が担当している授業は何ですか？,course,ja,2.0,Gemma 4,15.345,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Lists all Kaburagi courses present in that retrieved set.,2.0,2.0,2.0,0.0,none,none,回答は検索された証拠に基づいて鏑木先生の担当授業を正確に列挙しており、簡潔で読みやすく、引用も適切に付与されている。,2.0,2.0,2.0,0.0,True,True,False,
s30_review_0297,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,2.0,Gemma 4,2.459,0.75,0.625,0.6875,0.25,3,False,1.0,1.0,2.0,0.0,language_or_format_failure,none,Correct courses but answers in Japanese to a Chinese question.,1.0,1.0,1.0,0.0,missing_key_condition,none,回答は2つのコースを正しく挙げているが、参照回答にあるISC314とISC315が欠落しており、不完全である。,1.0,1.0,1.5,0.0,False,False,False,
s30_review_0298,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_029,鏑木先生教哪些课？请只根据检索到的ICU课程资料回答。,course,zh,2.0,Gemma 4,18.897,0.625,1.0,0.8125,0.75,1,False,1.0,1.0,2.0,1.0,language_or_format_failure,unsupported_claim,Answers in Japanese and includes an unsupported N2 course.,2.0,2.0,2.0,0.0,none,none,答案准确列出了检索证据中鏑木崇史教授的所有课程，格式清晰，引用完整，完全符合要求。,1.5,1.5,2.0,0.5,True,False,False,
s30_review_0299,condition_0ee8159f,google/gemma-4-E2B-it,Gemma 4 E2B,single_shot,single-shot,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,2.0,Gemma 4,1.369,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers Registration Result, advisor approval, and rechecking after changes.",2.0,2.0,2.0,0.0,none,none,"The answer accurately and concisely summarizes the key steps from the evidence, with appropriate citations.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0300,condition_c3ea559d,google/gemma-4-E2B-it,Gemma 4 E2B,agentic,agentic,s30_030,"After I select courses on the registration website, how can I check whether my registration is actually complete?",registration,en,2.0,Gemma 4,6.544,0.75,1.0,0.875,0.5,2,False,1.0,1.0,2.0,0.0,language_or_format_failure,none,Correct content but answers in Japanese to an English question.,2.0,2.0,2.0,0.0,none,none,"The answer accurately and concisely summarizes the key confirmation steps from the retrieved evidence, with appropriate citations.",1.5,1.5,2.0,0.0,True,False,False,
s30_review_0301,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,4.0,Gemma 4,18.355,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers placement, in-class reassessment, and official sources.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes placement based on test and in-class assessment, cites relevant evidence, and directs to official sources, making it safe and useful.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0302,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_001,"I'm a new student and I plan to take JLP, but I don't know which Japanese level I will be placed into. How is the level decided, and where should I check the official information?",language,en,4.0,Gemma 4,10.936,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers placement, in-class reassessment, and official sources.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes placement based on test and in-class assessment, and correctly directs to official sources, all supported by the retrieved evidence.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0303,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_002,"I missed the normal course registration day because I was sick. Can I still register or change my courses, and what part of the procedure should I pay attention to?",registration,en,4.0,Gemma 4,3.323,0.875,0.875,0.875,0.0,4,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Omits advisor approval and the fee.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer omits the advisor approval step and the 3,000 yen late registration fee mentioned in the reference answer, which are key procedural details supported by the evidence.",1.0,2.0,2.0,0.0,False,False,False,
s30_review_0304,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_002,"I missed the normal course registration day because I was sick. Can I still register or change my courses, and what part of the procedure should I pay attention to?",registration,en,4.0,Gemma 4,9.915,0.75,1.0,0.875,0.5,2,False,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Omits advisor approval and fee while using vague citation formatting.,2.0,2.0,2.0,0.0,none,none,"The answer accurately reflects the retrieved evidence, is clearly written, and provides relevant citations for key claims.",1.5,2.0,1.5,0.0,True,False,False,
s30_review_0305,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_003,"If I want to withdraw from a course after seeing my workload, what rules or deadlines should I check before I make the decision?",registration,en,4.0,Gemma 4,6.734,0.875,0.875,0.875,0.0,4,True,1.0,2.0,2.0,0.0,missing_key_condition,none,Omits registration-change and F-risk framing.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer focuses only on Registration Withdrawal and omits the critical rule that after the Registration Change period, dropping a single course is not allowed and non-attendance leads to an F, which is essential for the student's decision.",1.0,2.0,2.0,0.0,False,False,False,
s30_review_0306,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_003,"If I want to withdraw from a course after seeing my workload, what rules or deadlines should I check before I make the decision?",registration,en,4.0,Gemma 4,17.868,0.375,0.75,0.5625,0.75,1,False,1.0,1.0,1.0,2.0,over_answering,unsupported_claim,Focuses on university withdrawal and gives confusing term dates.,1.0,2.0,2.0,1.0,missing_key_condition,none,"The answer conflates university withdrawal with course registration withdrawal and omits the critical rule that partial course drops are not allowed after the registration change period, which could mislead a student seeking to drop a single course.",1.0,1.5,1.5,1.5,False,False,False,
s30_review_0307,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_004,I am trying to plan my major requirements and study abroad at the same time. Where should I look to confirm whether courses or credits will count toward my ICU requirements?,major,en,4.0,Gemma 4,4.395,0.75,0.625,0.6875,0.25,3,True,1.0,2.0,2.0,1.0,missing_key_condition,none,Omits the limitation about specific major requirements.,1.0,2.0,1.0,1.0,missing_key_condition,evidence_insufficient,"The answer correctly cites transfer limits and elective credit rules but omits the crucial step of submitting an application to the Educational Affairs Group for review, which is needed to confirm if specific courses count toward major requirements.",1.0,2.0,1.5,1.0,False,False,False,
s30_review_0308,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_004,I am trying to plan my major requirements and study abroad at the same time. Where should I look to confirm whether courses or credits will count toward my ICU requirements?,major,en,4.0,Gemma 4,13.095,1.0,0.875,0.9375,0.25,3,False,2.0,2.0,2.0,0.0,none,none,Cautiously explains credit-transfer limits and when confirmation occurs.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer summarizes relevant credit transfer rules but fails to direct the student to the eHANDBOOK or official study abroad materials for major-specific confirmation, which is the core of the question.",1.5,2.0,2.0,0.0,True,False,False,
s30_review_0309,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_005,"I am worried about senior thesis deadlines. Where can I find the official schedule, and what kind of thesis-related deadlines should I expect to check?",graduation,en,4.0,Gemma 4,2.598,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Only covers the final submission deadline.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly cites the ICU Portal and the 4:00 p.m. deadline from the evidence, but it does not mention the eHANDBOOK Senior Thesis page, Senior Thesis Guidelines, or candidacy/advisor application schedules that the reference answer and evidence suggest, making it only partly useful.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0310,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_005,"I am worried about senior thesis deadlines. Where can I find the official schedule, and what kind of thesis-related deadlines should I expect to check?",graduation,en,4.0,Gemma 4,8.722,0.875,0.75,0.8125,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Gives sources but omits the range of deadlines to check.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly points to ICU Portal and eHANDBOOK but fails to mention the specific deadline types (candidacy, first draft, final submission) and the 4:00 p.m. rule, making it only partly useful.",1.0,2.0,1.5,0.0,False,False,False,
s30_review_0311,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_006,"If I take a leave of absence and later return to ICU, what procedure or office information should I check before planning my courses again?",student_status,en,4.0,Gemma 4,2.122,0.75,0.375,0.5625,0.75,1,False,1.0,2.0,1.0,0.0,missing_key_condition,evidence_insufficient,Understates available leave and return information.,0.0,1.0,0.0,0.0,retrieval_miss,evidence_insufficient,"The model answer fails to provide the requested procedure or office information, stating the evidence does not specify it, which makes it unusable for the student.",0.5,1.5,0.5,0.0,False,False,True,deepseek_acceptance_0
s30_review_0312,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_006,"If I take a leave of absence and later return to ICU, what procedure or office information should I check before planning my courses again?",student_status,en,4.0,Gemma 4,21.137,0.75,0.875,0.8125,0.25,3,True,1.0,2.0,2.0,1.0,missing_key_condition,unsupported_claim,Includes key CoE and medical-certificate points but still presents reenrolment deadlines as required.,1.0,2.0,2.0,0.0,missing_key_condition,none,"The answer omits the key update that re-enrolment procedure is generally no longer required from AY2024 Autumn, which is stated in the evidence and reference, making it partly useful but incomplete.",1.0,2.0,2.0,0.5,False,False,False,
s30_review_0313,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_007,"I feel overwhelmed and want to talk to someone, but I am worried about privacy. Where can I find official information about counseling or student support at ICU?",student_support,en,4.0,Gemma 4,3.361,0.75,0.75,0.75,0.5,2,False,1.0,2.0,2.0,1.0,over_answering,missing_key_condition,Lists services but does not caution that privacy rules are not stated.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly points to the ICU Health Care Office page and lists services, but it does not address the user's privacy concern and the retrieved evidence lacks explicit privacy/confidentiality details, making it only partly useful.",1.0,2.0,1.5,0.5,False,False,False,
s30_review_0314,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_007,"I feel overwhelmed and want to talk to someone, but I am worried about privacy. Where can I find official information about counseling or student support at ICU?",student_support,en,4.0,Gemma 4,12.399,0.75,0.75,0.75,0.0,4,True,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Lists services but does not address the privacy limitation.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer lists relevant support services but fails to address the user's specific concern about privacy, which is a key condition of the question.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0315,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_008,"If I need exam accommodations because of a disability or health condition, where should I start, and what kind of official support page should I look for?",student_support,en,4.0,Gemma 4,2.101,0.75,1.0,0.875,0.5,2,False,1.0,2.0,1.0,0.0,missing_key_condition,none,Brief answer misses the official support page and process details.,2.0,2.0,2.0,0.0,none,none,"The answer is safe, concise, student-friendly, and accurately reflects the retrieved evidence about contacting the instructor and Learning Accessibility.",1.5,2.0,1.5,0.0,True,False,False,
s30_review_0316,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_008,"If I need exam accommodations because of a disability or health condition, where should I start, and what kind of official support page should I look for?",student_support,en,4.0,Gemma 4,10.139,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers LAS meeting, documents, intermediary role, and exam examples.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes the process and directs to LAS, with clear citations supporting each step.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0317,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_009,I am graduating from undergraduate school but continuing to ICU graduate school. What should I know about my IT account or services after graduation?,it,en,4.0,Gemma 4,3.402,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers expiration, forwarding, backup, and new account.",2.0,2.0,2.0,0.0,none,none,"The answer is safe, clear, and fully supported by the retrieved evidence, with appropriate citations and no over-answering.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0318,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_009,I am graduating from undergraduate school but continuing to ICU graduate school. What should I know about my IT account or services after graduation?,it,en,4.0,Gemma 4,10.363,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,"Covers expiration, backup, email forwarding, and new account.",2.0,2.0,2.0,0.0,none,none,"The answer accurately summarizes the key points from the retrieved evidence, is clearly written, and properly cites sources for each claim.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0319,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_010,日本語プログラムを履修したいのですが、JLPのレベル分けや履修方法について、どこで公式情報を確認できますか？,language,ja,4.0,Gemma 4,6.756,0.75,1.0,0.875,0.5,2,False,1.0,2.0,2.0,1.0,unsupported_claim,missing_key_condition,Gives a wrong JLP email and omits first-class reassessment.,2.0,2.0,2.0,0.0,none,none,回答は、質問された公式情報の確認先（ウェブサイト、JLP事務室）とレベル分けの基本（プレイスメントテスト）を、引用付きで正確かつ簡潔に提供している。,1.5,2.0,2.0,0.5,True,False,False,
s30_review_0320,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_010,日本語プログラムを履修したいのですが、JLPのレベル分けや履修方法について、どこで公式情報を確認できますか？,language,ja,4.0,Gemma 4,13.842,0.75,0.5,0.625,0.5,2,False,1.0,2.0,2.0,1.0,missing_key_condition,over_answering,Good sources but omits first-class reassessment and adds extra requirements.,1.0,1.0,1.0,1.0,evidence_insufficient,unsupported_claim,回答は一部有用だが、CEFRの説明や45単位要件など、質問の核心（公式情報の確認場所）から外れた情報が含まれ、引用も不十分。,1.0,1.5,1.5,1.0,False,False,False,
s30_review_0321,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_011,"I saw something about Chapel Hour and Christianity Week, but I am not sure whether these are academic events or campus-life events. Where should I check the schedule?",campus_life,en,4.0,Gemma 4,1.629,0.75,0.75,0.75,0.0,4,True,1.0,2.0,1.0,0.0,missing_key_condition,none,Too terse and misses classification and Religious Center details.,1.0,2.0,1.0,0.0,missing_key_condition,none,"The answer correctly identifies the nature of the events but fails to mention the specific schedule details (e.g., Chapel Hour on Tuesdays 1:20–1:50) and where to check them, as supported by the evidence.",1.0,2.0,1.0,0.0,False,False,False,
s30_review_0322,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_011,"I saw something about Chapel Hour and Christianity Week, but I am not sure whether these are academic events or campus-life events. Where should I check the schedule?",campus_life,en,4.0,Gemma 4,10.11,0.875,0.875,0.875,0.5,2,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Describes events but misses Portal and Religious Center schedule guidance.,2.0,2.0,1.0,0.0,none,citation_mismatch,"The answer correctly identifies the events as Christian commitment activities and provides clear descriptions, but the citation for checking the Academic Calendar [2] is not directly supported by the evidence for these specific events.",1.5,2.0,1.5,0.0,True,False,False,
s30_review_0323,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_012,"For Spring 2026, I need to know both the registration period and the advisor interview timing. Which official calendar or registration pages should I check?",calendar,en,4.0,Gemma 4,4.833,0.75,1.0,0.875,0.5,2,False,1.0,2.0,1.0,0.0,missing_key_condition,citation_mismatch,Gives dates but omits official page names and uses vague grouped citations.,2.0,2.0,2.0,0.0,none,none,"The answer accurately extracts the registration and advisor interview dates from the retrieved evidence, cites relevant sources, and is clearly presented.",1.5,2.0,1.5,0.0,True,False,False,
s30_review_0324,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_012,"For Spring 2026, I need to know both the registration period and the advisor interview timing. Which official calendar or registration pages should I check?",calendar,en,4.0,Gemma 4,11.58,0.875,1.0,0.9375,0.25,3,False,1.0,2.0,2.0,0.0,missing_key_condition,none,Gives dates but not the official pages to check.,2.0,2.0,2.0,0.0,none,none,"The answer accurately provides the registration and advisor interview dates from the retrieved evidence, is clearly structured, and includes proper citations.",1.5,2.0,2.0,0.0,True,False,False,
s30_review_0325,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_013,I transferred credits before entering ICU. Can the system tell me exactly how many more credits I personally need to graduate early?,credits,en,4.0,Gemma 4,1.516,1.0,1.0,1.0,0.0,4,True,2.0,2.0,2.0,0.0,none,none,Concise evidence-grounded refusal.,2.0,2.0,2.0,0.0,none,none,"The answer correctly states the system cannot determine exact credits needed, cites the key evidence, and avoids unsupported claims.",2.0,2.0,2.0,0.0,True,True,False,
s30_review_0326,condition_fb0db2ca,google/gemma-4-E4B-it,Gemma 4 E4B,agentic,agentic,s30_013,I transferred credits before entering ICU. Can the system tell me exactly how many more credits I personally need to graduate early?,credits,en,4.0,Gemma 4,13.081,0.75,0.75,0.75,0.5,2,False,2.0,1.0,1.0,0.0,verbose_low_quality,citation_mismatch,Correct answer but includes internal Agent reason text.,1.0,2.0,1.0,0.0,evidence_insufficient,none,"The answer correctly states the system cannot calculate exact remaining credits, but it only mentions transfer limits without clarifying that transfer credits are not confirmed until after procedures, missing a key#",1.5,1.5,1.0,0.0,False,False,False,
s30_review_0327,condition_ca175654,google/gemma-4-E4B-it,Gemma 4 E4B,single_shot,single-shot,s30_014,履修登録について教育事務グループに確認したいです。連絡先や関連する公式ページはどこで確認できますか？,office,ja,4.0,Gemma 4,3.683,1.0,1.0,1.0,0.0,4,False,2.0,2.0,2.0,0.0,none,none,Gives the email and eHANDBOOK registration page.,2.0,2.0,2.0,0.0,other,none,The answer correctly identifies the contact information and the,2.0,2.0,2.0,0.0,True,True,False,
